applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,1,congestion_avoidance,0,2534,0,0,0,priority,2534,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,524,0,50.0,0.5,astar,78249,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1756.0,0,10983.315035002306,5,0.08072342302602559,1192.3668510349235,433.90094711917914,10634.814935515169,294.4435674822415,374.5,ours,lifelong,2,0,450,100,1904.6454204008587,10867.88426337298,20,78349,60a870c4de81529d59c4f47890408814173c6bdfd6b4241aa18538a14c539f0e,20432,1,2722.0,5444,1,100,0,10.0,0,ok,2000,366.0,746120,congestion_avoidance,0.6824670078103959,1.267,2000,3713,299635,0,2000,5444,2000,0.33292777777777777,2425.9283,279203
4,lacam_official,True,40,20,1,congestion_avoidance,0,2273,0,0,0,priority,2273,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,562,0,50.0,0.5,astar,76935,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1909.0,0,11039.223425090313,5,0.08167563772525158,1172.249403149006,486.91245050593926,10679.061003853567,322.82094148702157,418.0,ours,lifelong,7,0,450,100,1812.2632083128628,10908.408475539181,20,77035,6b4fda2af2b3aabebbab42f004165d208acc646b09c386cf8da1b3de5c218c31,22401,1,2683.0,5366,3,100,0,10.0,0,ok,2000,349.0,733772,congestion_avoidance,0.6234229292375205,1.1365,2000,3646,306952,0,2000,5366,2000,0.3410577777777778,2384.0307,284551
4,lacam_official,False,40,20,1,congestion_avoidance,0,797,0,0,0,priority,797,18,0,,soft_safety_ablation,4,0,143,lacam_official,False,40,random_walk,238,0,71.5,0.5,astar,9936,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",477.0,0,13398.720350116491,5,0.01697381183317168,310.6682988423854,159.45796737766625,2432.9098391515963,157.98243412797993,147.0,ours,lifelong,100,192,100,100,453.36616233689705,12473.893428687006,20,10079,6fd74759a802c6766806def8859ea645e7edd90084ec636fba6c95e4691bced2,22,1,1026.0,2052,0,28,0,10.0,0,ok,2000,35.0,125912,congestion_avoidance,0.980319803198032,0.3985,2000,813,12699,195,2000,1857,2000,0.063495,630.1702,12677
4,lacam_official,False,40,20,1,congestion_avoidance,0,793,0,0,0,priority,793,25,0,,soft_safety_ablation,4,0,140,lacam_official,False,40,random_walk,252,0,70.0,0.5,astar,8544,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",557.0,0,13368.817928945646,5,0.014961389961389961,256.67422517202795,158.718789407314,1565.766412028045,156.33669609079445,146.0,ours,lifelong,98,186,100,100,501.1321120313369,11952.417520992458,20,8684,c7a49f188e339e6ee45a4c048b8358415e09256234270bb895973e3772807bc2,28,1,1069.5,2139,5,18,0,10.0,0,ok,2000,31.0,123975,congestion_avoidance,0.986318407960199,0.3965,2000,804,13824,192,2000,1947,2000,0.06912,522.7701,13796
4,lacam_official,False,40,20,1,congestion_avoidance,0,793,0,0,0,priority,793,19,0,,soft_safety_ablation,4,0,127,lacam_official,False,40,random_walk,242,0,63.5,0.5,astar,8613,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",550.0,0,13908.196971053258,5,0.029922779922779922,310.70844103523996,150.8877679697352,2573.6304241100574,148.62295081967213,137.0,ours,lifelong,89,166,100,100,544.4552545668556,12792.638539359905,20,8740,3901974b8a10acd95c462435a578ffcc2a11395c699f81dd34375ad1970ea36d,19,1,1022.0,2044,2,26,0,10.0,0,ok,2000,62.0,117858,congestion_avoidance,0.9814356435643564,0.3965,2000,808,14096,169,2000,1875,2000,0.07048,630.8053,14077
4,lacam_official,True,40,20,1,congestion_avoidance,0,2464,0,0,0,priority,2464,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,528,0,50.0,0.5,astar,77407,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1824.0,0,10975.367723964155,5,0.2025089605734767,1191.4880574444542,447.96753246753246,10665.177703488152,300.24512987012986,387.0,ours,lifelong,5,0,450,100,1751.812647364051,10890.843957022298,20,77507,9f8ed2e7d66e12a4fab7c03b5ad7944a628d2cfae6231aa3a0665f6f44eb4f1e,22085,1,2659.5,5319,4,100,0,10.0,0,ok,2000,904.0,739804,congestion_avoidance,0.6672082317898728,1.232,2000,3693,304525,0,2000,5319,2000,0.3383611111111111,2421.9032,282440
4,lacam_official,False,40,20,1,congestion_avoidance,0,829,0,0,0,priority,829,15,0,,soft_safety_ablation,4,0,147,lacam_official,False,40,random_walk,243,0,73.5,0.5,astar,11424,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",565.0,0,13885.271476116031,5,0.04503181595692609,384.3817428450566,159.4463208685163,3267.1526996798966,158.08082026537997,150.0,ours,lifelong,115,188,100,100,450.63440285157407,12654.369589709675,20,11571,2920814b261c00fc1c722e47045c5670b39b29470926dced2cf6bf7660d2304a,29,1,1008.0,2016,4,39,0,10.0,0,ok,2000,92.0,131049,congestion_avoidance,0.9833926453143536,0.4145,2000,843,11970,192,2000,1824,2000,0.05985,778.0536,11941
4,lacam_official,False,40,20,1,congestion_avoidance,0,785,0,0,0,priority,785,20,0,,soft_safety_ablation,4,0,120,lacam_official,False,40,random_walk,243,0,60.0,0.5,astar,10120,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",536.0,0,14309.456758899614,5,0.034499514091350825,401.49274714209605,159.80254777070064,4447.724856127752,159.02929936305733,147.0,ours,lifelong,101,174,100,100,550.1434827107005,13237.839458172675,20,10240,bc0f919b57aa9cacffa028c2955de3ac459766d809ef394171463d791fa675ac,18,1,1043.5,2087,3,43,0,10.0,0,ok,2000,71.0,124838,congestion_avoidance,0.9800249687890137,0.3925,2000,801,14052,180,2000,1907,2000,0.07026,811.9424,14034
4,lacam_official,False,40,20,1,congestion_avoidance,0,766,0,0,0,priority,766,24,0,,soft_safety_ablation,4,0,124,lacam_official,False,40,random_walk,359,0,62.0,0.5,astar,7943,True,1958,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",455.0,0,13399.185959016904,5,0.04904364884747425,270.75697829108685,145.10443864229765,1927.5973563011164,144.5195822454308,134.5,ours,lifelong,97,197,100,100,530.8691689861006,12527.535310399253,20,8067,e15ee86f1c77d6d8b81d53238b659307ad5b174741067bd904ce9ec83b3642a7,14,1,1524.5,3049,6,19,0,10.0,0,ok,2000,100.0,110702,congestion_avoidance,0.9770408163265306,0.383,2000,784,12770,203,2000,2846,2000,0.06385,550.6262,12756
4,lacam_official,True,40,20,1,congestion_avoidance,0,2375,0,0,0,priority,2375,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,560,0,50.0,0.5,astar,78146,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1908.0,0,10983.912291936576,5,0.09577142857142858,1166.159787779674,463.26652631578946,10627.808636403643,307.08673684210527,385.0,ours,lifelong,6,0,450,100,1939.6276862588277,10797.42495022947,20,78246,685631578fe13f00450da217c1dc774609bd64e75704d65238fe2a1b98fc15f9,22948,1,2700.0,5400,5,100,0,10.0,0,ok,2000,419.0,729331,congestion_avoidance,0.6661991584852734,1.1875,2000,3565,306579,0,2000,5400,2000,0.34064333333333335,2371.1772,283631
4,lacam_official,False,40,20,1,congestion_avoidance,0,769,0,0,0,priority,769,20,0,,soft_safety_ablation,4,0,148,lacam_official,False,40,random_walk,312,0,74.0,0.5,astar,9321,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",567.0,0,13381.31459010765,5,0.04409603135717785,282.7994330348447,155.32119635890768,1956.3471155313498,154.71001300390117,145.0,ours,lifelong,93,232,100,100,480.84378577768797,12665.69749508053,20,9469,202016bf172fbd611abfda19106a71766098ae4ec5e8225011fd554e932bcfaf,21,1,1235.0,2470,9,23,0,10.0,0,ok,2000,90.0,118972,congestion_avoidance,0.9709595959595959,0.3845,2000,792,14416,241,2000,2229,2000,0.07208,574.4704,14395
4,lacam_official,True,40,20,1,congestion_avoidance,0,2560,0,0,0,priority,2560,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,505,0,50.0,0.5,astar,75707,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1796.0,0,10946.78631122224,5,0.09517543859649123,1162.2012074420927,430.719140625,10638.32706450019,289.567578125,370.5,ours,lifelong,3,0,450,100,1911.485503683296,10840.722503187135,20,75807,65e033fe17b96aa94a4986c2137a3cbb745795ed9bb46c4e272cfb45c526a9d6,20129,1,2322.0,4644,6,100,0,10.0,0,ok,2000,434.0,741293,congestion_avoidance,0.7085524494879601,1.28,2000,3613,303644,0,2000,4644,2000,0.3373822222222222,2363.4266,283515
4,lacam_official,False,40,20,1,congestion_avoidance,0,800,0,0,0,priority,800,11,0,,soft_safety_ablation,4,0,138,lacam_official,False,40,random_walk,212,0,69.0,0.5,astar,9622,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",507.0,0,13844.727104064077,5,0.028599127484246242,356.57655235077254,154.3175,3021.0150985732216,152.17125,145.0,ours,lifelong,92,181,100,100,519.9349472532049,12875.128747534472,20,9760,71b93d4e89b01fc66a3e0bd5beadba7828865e30ef42848a0fdb4c3535660292,21,1,1110.0,2220,8,33,0,10.0,0,ok,2000,59.0,121737,congestion_avoidance,0.9876543209876543,0.4,2000,810,9777,184,2000,2036,2000,0.048885,722.0858,9756
4,lacam_official,False,40,20,1,congestion_avoidance,0,801,0,0,0,priority,801,13,0,,soft_safety_ablation,4,0,132,lacam_official,False,40,random_walk,224,0,66.0,0.5,astar,9873,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",713.0,0,13777.599508175626,5,0.03767123287671233,361.5818552582059,151.9812734082397,3290.793527201679,151.36579275905117,138.0,ours,lifelong,101,173,100,100,494.9423307669349,12877.422371495046,20,10005,abc4a82edb26408458f1a2a93553f08cdcb7df3966a5afaca2dda2b83fcde0ff,26,1,1035.5,2071,7,35,0,10.0,0,ok,2000,77.0,121244,congestion_avoidance,0.9828220858895705,0.4005,2000,815,11978,175,2000,1896,2000,0.05989,732.2712,11952
4,lacam_official,True,40,20,1,congestion_avoidance,0,2492,0,0,0,priority,2492,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,547,0,50.0,0.5,astar,77219,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1913.0,0,10992.812121054158,5,0.07747105966162066,1139.9380846440326,443.4723113964687,10668.957796241157,298.08266452648473,387.5,ours,lifelong,5,0,450,100,1710.4705827421963,10921.732397179585,20,77319,81d5473962bf3ab66b2d30339a1783e8b9ad9ff603b228dd2093111213427b03,18668,1,2675.5,5351,7,100,0,10.0,0,ok,2000,348.0,742822,congestion_avoidance,0.6926070038910506,1.246,2000,3598,302931,0,2000,5351,2000,0.33659,2320.0921,284263
4,lacam_official,False,40,20,1,congestion_avoidance,0,1177,0,0,0,priority,1177,27,0,,soft_safety_ablation,4,0,139,lacam_official,False,40,random_walk,381,0,69.5,0.5,astar,13626,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",496.0,0,13030.477953143418,5,0.0460717749757517,440.49017031956464,149.1053525913339,2425.2920061493924,148.17247238742567,135.0,ours,lifelong,193,220,150,100,828.3362500253133,12210.01990006771,20,13765,304bee5dc1a467cad096623fa951f0cf4b06d5f23c85de590d35ebb9ae9fa0b0,27,1,1658.0,3316,1,28,0,10.0,0,ok,2000,95.0,174399,congestion_avoidance,0.9711221122112211,0.5885,2000,1212,23703,223,2000,3093,2000,0.07901,894.5799,23676
4,lacam_official,True,40,20,1,congestion_avoidance,0,2564,0,0,0,priority,2564,1,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,490,0,50.0,0.5,astar,77389,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1973.0,0,10967.335355933756,5,0.0985977212971078,1203.231840835535,436.2792511700468,10642.213061533403,291.72932917316695,382.0,ours,lifelong,7,0,450,100,2022.201738866947,10877.31362717459,20,77489,c94f9eca1570049d41587fa3784f7ad283d960317de0097fa23a62230468ecc8,19776,1,2385.5,4771,8,100,0,10.0,0,ok,2000,450.0,747994,congestion_avoidance,0.6790254237288136,1.282,2000,3776,296992,0,2000,4771,2000,0.3299911111111111,2446.7784,277216
4,lacam_official,False,40,20,1,congestion_avoidance,0,1198,0,0,0,priority,1198,24,0,,soft_safety_ablation,4,0,118,lacam_official,False,40,random_walk,407,0,59.0,0.5,astar,15645,True,1982,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",641.0,0,12707.964055938646,5,0.03087313072841293,534.7074809191981,158.4958263772955,4836.526100533635,157.1160267111853,150.0,ours,lifelong,201,294,150,100,744.0107203088701,12181.377952394541,20,15763,86c5de827912715ed5c8a4b18f650ce1cf72a124ea9c1a1647e1fd88d192c17a,30,1,1618.0,3236,0,49,0,10.0,0,ok,2000,64.0,188225,congestion_avoidance,0.9843878389482333,0.599,2000,1217,26324,298,2000,2938,2000,0.08774666666666667,1082.4639,26294
4,lacam_official,True,40,20,1,congestion_avoidance,0,2446,0,0,0,priority,2446,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,562,0,50.0,0.5,astar,79492,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1799.0,0,10970.484153134748,5,0.1225820962663068,1196.0679870806634,461.3094848732625,10660.35276326118,305.15494685200326,414.5,ours,lifelong,5,0,450,100,1794.1863345210058,10911.967690673191,20,79592,ee07aab38a888957d04afdaa89bee4aae427569787d7413fc08dca4609f6780f,20095,1,2768.5,5537,9,100,0,10.0,0,ok,2000,545.0,746409,congestion_avoidance,0.6705043859649122,1.223,2000,3648,302223,0,2000,5537,2000,0.33580333333333334,2432.621,282128
4,lacam_official,False,40,20,1,congestion_avoidance,0,1224,0,0,0,priority,1224,6,0,,soft_safety_ablation,4,0,143,lacam_official,False,40,random_walk,355,0,71.5,0.5,astar,16454,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",590.0,0,12486.97459907271,5,0.1413512218495448,521.733067514142,157.82924836601308,3947.651432110713,157.0187908496732,142.0,ours,lifelong,212,295,150,100,725.3043440985493,12061.406248109415,20,16597,3c9b4aca606adf49f6d87bcf9738aae76ed2cd418462af3cbdd68638fe89698f,24,1,1556.0,3112,3,48,0,10.0,0,ok,2000,295.0,192191,congestion_avoidance,0.9886914378029079,0.612,2000,1238,20152,297,2000,2815,2000,0.06717333333333333,1056.5647,20128
4,lacam_official,False,40,20,1,congestion_avoidance,0,1187,0,0,0,priority,1187,16,0,,soft_safety_ablation,4,0,118,lacam_official,False,40,random_walk,410,0,59.0,0.5,astar,16734,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",521.0,0,13074.513575993478,5,0.041981132075471696,544.4777277216781,162.92839090143218,5206.684543810375,160.6916596461668,149.0,ours,lifelong,182,232,150,100,735.6078853248619,12264.868422830476,20,16852,50407b2efcc3d7a573abb6435667490719137eca28bbb865af3174619bc530ed,38,1,1645.5,3291,2,53,0,10.0,0,ok,2000,89.0,190741,congestion_avoidance,0.9753492193919474,0.5935,2000,1217,28076,233,2000,3058,2000,0.09358666666666667,1101.9665,28038
4,lacam_official,False,40,20,1,congestion_avoidance,0,1195,0,0,0,priority,1195,15,0,,soft_safety_ablation,4,0,131,lacam_official,False,40,random_walk,445,0,65.5,0.5,astar,15731,True,1964,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",698.0,0,12614.163942169398,5,0.05415860735009671,565.2510833564447,155.5481171548117,4865.685067718977,154.6410041841004,143.0,ours,lifelong,209,280,150,100,759.7040657536124,12366.1354201613,20,15862,2fbc6183113fc28853f8e592bec5f2f9a010b88314b7a013cba2e42aca2783c4,33,1,1753.5,3507,5,54,0,10.0,0,ok,2000,112.0,184796,congestion_avoidance,0.9811165845648604,0.5975,2000,1218,20364,284,2000,3223,2000,0.06788,1143.4778,20331
4,lacam_official,False,40,20,1,congestion_avoidance,0,1237,0,0,0,priority,1237,22,0,,soft_safety_ablation,4,0,128,lacam_official,False,40,random_walk,414,0,64.0,0.5,astar,20098,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",532.0,0,12496.600625105202,5,0.051830718021873515,619.9722394659184,165.84397736459175,5949.899689807353,163.9385610347615,157.0,ours,lifelong,208,303,150,100,715.2096961741336,12095.24511396885,20,20226,c72315a7bde190c8a7940eeea62862f2057a7ea27289dc4e49cf7f0389a529f2,31,1,1656.5,3313,4,66,0,10.0,0,ok,2000,109.0,202792,congestion_avoidance,0.9717203456402199,0.6185,2000,1273,23419,308,2000,3005,2000,0.07806333333333333,1252.7372,23388
4,lacam_official,False,40,20,1,congestion_avoidance,0,1203,0,0,0,priority,1203,16,0,,soft_safety_ablation,4,0,124,lacam_official,False,40,random_walk,355,0,62.0,0.5,astar,16812,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",496.0,0,12795.146334916353,5,0.0913022585295531,585.7887498437194,158.63674147963425,5240.830431973952,157.32585203657524,150.0,ours,lifelong,188,260,150,100,799.217554659117,11929.448074672837,20,16936,567887c09e56f6c4f0106a6654516231abf02319c92ac04d7ca3123ef5d7ca67,38,1,1562.5,3125,6,56,0,10.0,0,ok,2000,190.0,189263,congestion_avoidance,0.9868744872846595,0.6015,2000,1219,24417,262,2000,2863,2000,0.08139,1185.192,24379
4,lacam_official,False,40,20,1,congestion_avoidance,0,1220,0,0,0,priority,1220,9,0,,soft_safety_ablation,4,0,129,lacam_official,False,40,random_walk,417,0,64.5,0.5,astar,15730,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",519.0,0,14517.313800984994,5,0.055152394775036286,584.1004357156344,152.2549180327869,5107.816072429941,151.4311475409836,140.0,ours,lifelong,217,278,150,100,782.2665865649468,12593.944856291637,20,15859,fd7aa9c95676a15b15e82ddbbacd1b8f73e6b1a4e400d0a8cdd05465534ff686,36,1,1764.5,3529,7,55,0,10.0,0,ok,2000,114.0,184746,congestion_avoidance,0.991869918699187,0.61,2000,1230,19742,282,2000,3247,2000,0.06580666666666667,1180.8957,19706
4,lacam_official,False,40,20,1,congestion_avoidance,0,1178,0,0,0,priority,1178,14,0,,soft_safety_ablation,4,0,119,lacam_official,False,40,random_walk,351,0,59.5,0.5,astar,17971,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",794.0,0,13638.305091066286,5,0.07466788822721027,548.4537829171168,174.4490662139219,5186.259073328555,172.42784380305602,162.0,ours,lifelong,161,303,150,100,768.4279625769705,11854.157920205032,20,18090,f010431b763f6ce25755f590ef0be9e4f94d2b72644c4552c1f0cd013d93e68c,39,1,1454.0,2908,9,54,0,10.0,0,ok,2000,163.0,203120,congestion_avoidance,0.9865996649916248,0.589,2000,1194,28898,307,2000,2601,2000,0.09632666666666667,1110.3145,28859
4,lacam_official,False,40,20,1,congestion_avoidance,0,1130,0,0,0,priority,1130,12,0,,soft_safety_ablation,4,0,110,lacam_official,False,40,random_walk,384,0,55.0,0.5,astar,16297,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",705.0,0,13332.444567000493,5,0.09183673469387756,645.7041134198662,159.60619469026548,6571.538022903472,158.93274336283187,149.0,ours,lifelong,177,236,150,100,892.1666942187585,12374.859233689494,20,16407,acac5d851f599767aed2e3829642859d69f53f438eaafd5572752683d417521a,22,1,1689.0,3378,8,62,0,10.0,0,ok,2000,189.0,179594,congestion_avoidance,0.985178727114211,0.565,2000,1147,22646,239,2000,3139,2000,0.07548666666666666,1304.8043,22624
4,lacam_official,False,40,20,1,congestion_avoidance,0,1585,0,0,0,priority,1585,29,0,,soft_safety_ablation,4,0,122,lacam_official,False,40,random_walk,481,0,61.0,0.5,astar,23156,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,0,11712.660107994452,5,0.15428033866415805,745.9574874944519,163.9280757097792,5956.5798305910175,162.7167192429022,157.0,ours,lifelong,325,303,200,100,956.8892336217687,11578.289770078845,20,23278,c5e88570260ef84a4f9d1496bad0ad76732244a32e291d63627effe9dd491be5,34,1,1957.5,3915,0,65,0,10.0,0,ok,2000,328.0,257906,congestion_avoidance,0.9717964438994482,0.7925,2000,1631,43639,306,2000,3609,2000,0.1090975,1509.2307,43605
4,lacam_official,False,40,20,1,congestion_avoidance,0,1598,0,0,0,priority,1598,15,0,,soft_safety_ablation,4,0,117,lacam_official,False,40,random_walk,460,0,58.5,0.5,astar,28498,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,0,11986.607395811006,5,0.14090708938793484,738.6486469329102,180.33854818523153,7255.2140296385105,177.77346683354193,170.0,ours,lifelong,296,438,200,100,995.6752490717918,11424.960366403682,20,28615,3c8be5144e5a1be09d9ffea4a21b24559c40979b1b01967d0019253481bac71d,36,1,1912.0,3824,3,77,0,10.0,0,ok,2000,320.0,284082,congestion_avoidance,0.9767726161369193,0.799,2000,1636,45219,442,2000,3382,2000,0.1130475,1493.8985,45183
4,lacam_official,False,40,20,1,congestion_avoidance,0,1593,0,0,0,priority,1593,22,0,,soft_safety_ablation,4,0,117,lacam_official,False,40,random_walk,513,0,58.5,0.5,astar,22530,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",676.0,0,12345.601933076978,5,0.07985143918291551,776.4600611367496,160.52479598242311,6210.4778710681085,158.69114877589453,146.0,ours,lifelong,283,325,200,100,1038.6932366294784,11520.947319781408,20,22647,aebf662ed7f95b2fb259ea89fb90afcf78a6392a1ffa54b3067318b2a9bea197,30,1,2200.0,4400,1,65,0,10.0,0,ok,2000,172.0,252795,congestion_avoidance,0.9803076923076923,0.7965,2000,1625,39967,331,2000,4069,2000,0.0999175,1570.3607,39937
4,lacam_official,False,40,20,1,congestion_avoidance,0,1598,0,0,0,priority,1598,9,0,,soft_safety_ablation,4,0,107,lacam_official,False,40,random_walk,437,0,53.5,0.5,astar,26457,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",717.0,0,12018.313898937777,5,0.07099200752233192,812.586879126844,171.98122653316645,8658.778892146755,170.54693366708386,157.0,ours,lifelong,312,323,200,100,944.6603265707379,11397.86938901525,20,26564,b34a441d493ce418fc10570c62f2f9231524953e301d94ef58032be56488a994,43,1,1895.0,3790,2,84,0,10.0,0,ok,2000,151.0,272534,congestion_avoidance,0.9821757836508912,0.799,2000,1627,44711,333,2000,3457,2000,0.1117775,1642.7647,44668
