applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,20,10,0,congestion_avoidance,0,3157,0,0,0,priority,3157,33,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,63803,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",829.0,0,15139.125017914921,0.11980330800178811,2241.6938516929513,158.30725372188786,10415.02267829841,157.43775736458664,145.0,no_buffer,lifelong,746,9749,400,100,12810.165825102013,11799.93966771289,10,64003,4a7495da77c47566b08125b6f493c30f5f02b31fb8c2962a2a0df5705d1c6cf4,14649,1,0.0,0,9,191,0,10.0,1,ok,2000,268.0,497031,congestion_avoidance,0.9937047529115518,1.5785,2000,3177,71490,0,0,0,0,0.0893625,4515.7362,56841
4,lacam_official,True,20,10,0,congestion_avoidance,0,3647,0,0,0,priority,3647,20,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,97312,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",912.0,0,13500.816609011963,0.14334155363748458,1995.6202622554265,207.92596654784754,10782.948656034423,204.24787496572526,184.0,no_buffer,lifelong,595,14705,450,100,13009.308201877866,11312.84110137494,10,97512,17dae0c8382dc4a208a96c39a9a88deac18b94c72fc1c87027a5b9bf4547a83a,19945,1,0.0,0,2,200,0,10.0,0,ok,2000,465.0,744892,congestion_avoidance,0.9902253597610643,1.8235,2000,3683,128222,0,0,0,0,0.1424688888888889,4029.0928,108277
4,lacam_official,True,20,10,0,congestion_avoidance,0,3600,0,0,0,priority,3600,30,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,91116,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1152.0,0,12715.684389928356,0.14860426929392448,2076.1782272967976,196.68138888888888,10718.928675767966,194.80333333333334,176.0,no_buffer,lifelong,794,13122,450,100,12949.220158590468,11185.785201506224,10,91316,b9abc31ea9ae4cf4f36ed2e1686753a46fe0fa928ad51b5034d2f2e5db37834d,17735,1,0.0,0,3,200,0,10.0,0,ok,2000,362.0,701292,congestion_avoidance,0.9873834339001646,1.8,2000,3646,118378,0,0,0,0,0.1315311111111111,4189.5757,100643
4,lacam_official,True,20,10,0,congestion_avoidance,0,3671,0,0,0,priority,3671,44,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,85738,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",785.0,0,12927.692804019898,0.15762925598991173,2257.569381925161,180.6180877145192,10730.760223183315,178.762734949605,166.0,no_buffer,lifelong,852,12788,450,100,13034.635484055616,11168.054531794041,10,85938,6a8311d3e8ee64d33d822270bff57d1362a109a9f00da184c3d7fa2793b26e17,21627,1,0.0,0,1,200,0,10.0,0,ok,2000,375.0,656238,congestion_avoidance,0.9886883921357393,1.8355,2000,3713,109675,0,0,0,0,0.12186111111111111,4551.7105,88048
4,lacam_official,True,20,10,0,congestion_avoidance,0,3512,0,0,0,priority,3512,52,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,82490,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",812.0,0,12187.52577691339,0.2105704697986577,2350.464392785565,181.28445330296128,10729.60566697293,180.1614464692483,163.0,no_buffer,lifelong,799,11789,450,100,13056.31576491287,11232.433245226273,10,82690,c5739eff10cf33e87876267f68fcf834028bec45af6fd7f5316cae428896fe6a,21652,1,0.0,0,0,200,0,10.0,0,ok,2000,502.0,632727,congestion_avoidance,0.9848569826135727,1.756,2000,3566,103479,0,0,0,0,0.11497666666666667,4738.1848,81827
4,lacam_official,True,20,10,0,congestion_avoidance,0,3481,0,0,0,priority,3481,54,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,83536,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",951.0,0,11450.490330113098,0.17959183673469387,2038.6488912192872,187.10083309393852,9825.948592969216,184.94168342430336,165.0,no_buffer,lifelong,781,12494,450,100,12947.48704356607,10979.783291555941,10,83736,75a60534b9e7229cd49f8c6d21acd40b97ff4b8b4509e98bfcb5c0d72a415544,16869,1,0.0,0,5,184,0,10.0,0,ok,2000,440.0,643782,congestion_avoidance,0.976437587657784,1.7405,2000,3565,112386,0,0,0,0,0.12487333333333334,4112.7962,95517
4,lacam_official,True,20,10,0,congestion_avoidance,0,3511,0,0,0,priority,3511,20,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,94893,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1024.0,0,11326.770219951868,0.12634501909059354,1758.94285055215,212.68897749928794,10078.979069894413,210.09427513528908,190.0,no_buffer,lifelong,647,13420,450,100,12637.469867698383,10905.409344518557,10,95093,e281346d952efac261a0ea6c6d8d533766079d47e282f5ff189fa8424301f670,15307,1,0.0,0,7,189,0,10.0,0,ok,2000,364.0,737641,congestion_avoidance,0.9758198999444135,1.7555,2000,3598,130887,0,0,0,0,0.14543,3552.2324,115580
4,lacam_official,True,20,10,0,congestion_avoidance,0,3661,0,0,0,priority,3661,15,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,101625,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",942.0,0,11255.954070016742,0.2381852551984877,1795.0451812286628,211.9535645998361,10682.803507596254,211.74679049440044,189.0,no_buffer,lifelong,962,13621,450,100,12559.806664311327,10931.005323154386,10,101825,c654c625e6b9dc2c5c9ca282683528aa863948994a8f6006eb3094d6a32521d7,16999,1,0.0,0,8,200,0,10.0,0,ok,2000,504.0,775205,congestion_avoidance,0.9695444915254238,1.8305,2000,3776,137241,0,0,0,0,0.15249,3625.2202,120242
4,lacam_official,True,20,10,0,congestion_avoidance,0,3580,0,0,0,priority,3580,50,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,75057,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1020.0,0,13744.284851010889,0.18068910256410256,2309.7949657484423,166.31005586592178,10776.467988073127,164.25083798882682,150.0,no_buffer,lifelong,801,9781,450,100,12874.405025376473,11298.501957010007,10,75257,038af65a4980fa566cbee68ab1256f5f4340bed50f8ef426c7b2a6c75fba6478,24119,1,0.0,0,6,200,0,10.0,0,ok,2000,451.0,588018,congestion_avoidance,0.9908663160808192,1.79,2000,3613,97731,0,0,0,0,0.10859,4654.7662,73612
4,lacam_official,True,20,10,0,congestion_avoidance,0,3596,0,0,0,priority,3596,40,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,88219,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",830.0,0,13387.66491995193,0.18086155869779677,1983.874995996477,195.05033370411567,10769.565013636602,190.3464961067853,179.0,no_buffer,lifelong,626,12054,450,100,12652.653559937607,11081.073816027492,10,88419,a1023ed6ff3ba5684dbbad7dd372781b9dce61e8f1398b91c0e1ba14c4bef4bb,23590,1,0.0,0,9,200,0,10.0,0,ok,2000,550.0,684486,congestion_avoidance,0.9857456140350878,1.798,2000,3648,117873,0,0,0,0,0.13097,4001.5583,94283
4,lacam_official,True,20,10,1,congestion_avoidance,0,146,0,0,0,priority,146,0,0,,baseline_comparison,4,1,230,lacam_official,True,20,random_walk,6,0,115.0,astar,644,1854,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",188.0,1,6.398838944733143,0.0004987531172069825,3.0757592521840706,68.6917808219178,3.8499587600159906,67.86986301369863,66.0,ours,lifelong,3,0,10,20,14.110468199942261,5.211957264691591,10,874,e910a1e3e6f68e8c00e3926c0ed10b49c25b9a677fbac7505721f8694e09ec56,29,1,51.5,103,9,0,0,10.0,0,ok,2000,1.0,9909,congestion_avoidance,1.0,0.073,2000,146,147,0,0,103,0,0.00735,6.2425,118
4,lacam_official,True,20,10,1,congestion_avoidance,0,133,0,0,0,priority,133,0,0,,baseline_comparison,4,0,225,lacam_official,True,20,random_walk,22,0,112.5,astar,638,1858,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",145.0,0,6.477922899648547,0.0,3.1476139093283564,72.99248120300751,3.9717494499766164,72.53383458646617,70.0,ours,lifelong,3,0,10,20,12.242362170945851,5.2773495670408,10,863,676749daec5dc1ec960ca47e08d2630952eef2d67445ebeaea54c01866810e86,21,1,94.0,188,1,0,0,10.0,0,ok,2000,0.0,9647,congestion_avoidance,1.0,0.0665,2000,133,149,0,0,188,0,0.00745,6.3681,128
4,lacam_official,True,20,10,1,congestion_avoidance,0,167,0,0,0,priority,167,0,0,,baseline_comparison,4,0,252,lacam_official,True,20,random_walk,13,0,126.0,astar,887,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",164.0,0,6.391180912032723,0.0004972650422675286,3.172584595391527,72.25748502994011,4.076629173054936,71.91017964071857,68.0,ours,lifelong,6,0,10,20,13.673556188587089,5.4269228596240255,10,1139,b29b58defe768ce5c0b1d4d3b6495e64b70af51bbc159694f4c96b118d3879cc,37,1,66.5,133,2,0,0,10.0,0,ok,2000,1.0,12009,congestion_avoidance,1.0,0.0835,2000,167,87,0,0,133,0,0.00435,6.4864,50
4,lacam_official,True,20,10,1,congestion_avoidance,0,147,0,0,0,priority,147,0,0,,baseline_comparison,4,0,242,lacam_official,True,20,random_walk,7,0,121.0,astar,742,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",192.0,0,6.147233070805669,0.0014985014985014985,3.295451471232809,73.61224489795919,4.177366379525297,73.52380952380952,68.0,ours,lifelong,7,0,10,20,14.290474052540954,5.560237797908485,10,984,b6a81defb39cf263081fa8d960960ecbb4ca6c3fa4ab0ddaa4e514bba910be4a,47,1,76.5,153,7,0,0,10.0,0,ok,2000,3.0,10808,congestion_avoidance,1.0,0.0735,2000,147,221,0,0,153,0,0.01105,6.665,174
4,lacam_official,True,20,10,1,congestion_avoidance,0,139,0,0,0,priority,139,0,0,,baseline_comparison,4,4,234,lacam_official,True,20,random_walk,10,0,117.0,astar,719,1921,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",174.0,4,5.978212924674153,0.0004972650422675286,3.4611604218371212,72.10791366906474,4.3551193691519465,71.1726618705036,66.0,ours,lifelong,3,0,10,20,14.165506965946403,5.523642944172025,10,953,49863adc3a23fe719429c620846d5410c9c1ed039c515c565df9874a40fe49e5,21,1,74.0,148,0,0,0,10.0,0,ok,2000,1.0,9893,congestion_avoidance,1.0,0.0695,2000,139,81,0,0,148,0,0.00405,6.9982,60
4,lacam_official,True,20,10,1,congestion_avoidance,0,150,0,0,0,priority,150,1,0,,baseline_comparison,4,0,245,lacam_official,True,20,random_walk,5,0,122.5,astar,803,1921,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",282.0,0,6.814067019149661,0.0,3.6235688319429755,78.07333333333334,4.555710104807299,75.8,72.0,ours,lifelong,5,0,10,20,14.20633320230989,5.80730247311294,10,1048,364c283bbf17eaf5eef459fa56a99d78e940178836116ad24908d3fa48b20e6a,33,1,47.0,94,5,0,0,10.0,0,ok,2000,0.0,11370,congestion_avoidance,1.0,0.075,2000,150,346,0,0,94,0,0.0173,7.4136,313
4,lacam_official,True,20,10,1,congestion_avoidance,0,291,0,0,0,priority,291,3,0,,baseline_comparison,4,33,208,lacam_official,True,20,random_walk,27,0,104.0,astar,1239,1945,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",177.0,33,7.31540797278285,0.009471585244267198,7.442040317924693,65.86254295532646,5.2795706142205745,65.6701030927835,64.0,ours,lifelong,20,0,20,20,40.98048388259484,6.777683342806993,10,1447,ae677e27c92b80c3901e8ec1678f2077cb8746375bcf48dace8a1bc37f3d9e71,59,1,162.0,324,0,0,0,10.0,0,ok,2000,19.0,19110,congestion_avoidance,1.0,0.1455,2000,291,897,0,0,324,0,0.022425,15.2145,838
4,lacam_official,True,20,10,1,congestion_avoidance,0,140,0,0,0,priority,140,1,0,,baseline_comparison,4,0,234,lacam_official,True,20,random_walk,10,0,117.0,astar,684,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",230.0,0,15188.25106904842,0.0,11.26568164373748,71.76428571428572,69.81717167087855,71.22857142857143,68.0,ours,lifelong,2,0,10,20,15.493555064313114,6.484549562446773,10,918,ae60b333bd9530a66236ee9b115a0b4dd581eaf2a302bd7495c4fe37a14b0d3e,47,1,79.5,159,3,0,0,10.0,1,ok,2000,0.0,9972,congestion_avoidance,1.0,0.07,2000,140,191,0,0,159,0,0.00955,22.6935,144
4,lacam_official,True,20,10,1,congestion_avoidance,0,318,0,0,0,priority,318,2,0,,baseline_comparison,4,18,213,lacam_official,True,20,random_walk,26,0,106.5,astar,1417,1922,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",309.0,18,15174.462429014966,0.0009940357852882703,14.967557889875025,67.26415094339623,76.8460329608913,66.88364779874213,61.0,ours,lifelong,18,0,20,20,38.96764542441815,7.40218963474035,10,1630,ca326e511bb07ea7db0ef96c234840c7c312d6a1a7fdc42c58cfe1b93874c1bc,74,1,138.5,277,9,0,0,10.0,1,ok,2000,2.0,21269,congestion_avoidance,1.0,0.159,2000,318,913,0,0,277,0,0.022825,30.0876,839
4,lacam_official,True,20,10,1,congestion_avoidance,0,144,0,0,0,priority,144,0,0,,baseline_comparison,4,0,233,lacam_official,True,20,random_walk,15,0,116.5,astar,823,1871,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",173.0,0,15216.723425081,0.01046337817638266,18.26709209033288,75.58333333333333,134.67498722110471,75.08333333333333,71.0,ours,lifelong,3,0,10,20,12.81954782316461,6.012270972132683,10,1056,1b50fa88950d35caf65211bf9b9eab20a07033e1610b256d784bfd576288ff36,45,1,79.5,159,4,0,0,10.0,2,ok,2000,21.0,10812,congestion_avoidance,1.0,0.072,2000,144,88,0,0,159,0,0.0044,36.6499,43
4,lacam_official,True,20,10,1,congestion_avoidance,0,158,0,0,0,priority,158,0,0,,baseline_comparison,4,0,259,lacam_official,True,20,random_walk,4,0,129.5,astar,912,1860,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",192.0,0,15186.800512950867,0.0004945598417408506,18.67813373520039,76.15189873417721,121.82856215304304,74.86708860759494,75.0,ours,lifelong,6,0,10,20,13.200301153119653,6.459100265055895,10,1171,0c9f1f64acfc7e7268c2814ed128a14a2da79fcd35b650839a8e7ea3ea513708,36,1,71.5,143,8,0,0,10.0,2,ok,2000,1.0,11829,congestion_avoidance,1.0,0.079,2000,158,122,0,0,143,0,0.0061,37.4432,86
4,lacam_official,True,20,10,1,congestion_avoidance,0,318,0,0,0,priority,318,0,0,,baseline_comparison,4,0,221,lacam_official,True,20,random_walk,28,0,110.5,astar,1487,1885,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",202.0,0,15139.070126926526,0.0004943153732081067,22.160285090329126,64.83333333333333,141.91640232693894,64.36477987421384,63.0,ours,lifelong,21,0,20,20,37.16076640412211,6.778253009542823,10,1708,0d4ce7effd0f069546d4c3dc88b5e6a7a97193dc07671371b407ac830e413c1f,76,1,133.0,266,2,0,0,10.0,2,ok,2000,1.0,20468,congestion_avoidance,1.0,0.159,2000,318,438,0,0,266,0,0.01095,44.6752,362
4,lacam_official,True,20,10,1,congestion_avoidance,0,282,0,0,0,priority,282,1,0,,baseline_comparison,4,0,209,lacam_official,True,20,random_walk,30,0,104.5,astar,1337,1887,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",195.0,0,15147.482641041279,0.001996007984031936,22.40176053973846,62.98936170212766,149.79220548439682,62.695035460992905,60.0,ours,lifelong,22,0,20,20,42.095465387683355,6.839795038104057,10,1546,17095e77a7b676a4ae2cc9f6e38e546c952396ad0dd0cd426e408fdb562ded28,70,1,195.5,391,3,0,0,10.0,2,ok,2000,4.0,17680,congestion_avoidance,1.0,0.141,2000,282,655,0,0,391,0,0.016375,45.1531,585
4,lacam_official,True,20,10,1,congestion_avoidance,0,434,0,0,0,priority,434,2,0,,baseline_comparison,4,82,204,lacam_official,True,20,random_walk,41,0,102.0,astar,2079,1918,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",250.0,81,15118.6487628147,0.009950248756218905,20.405158278765157,65.74654377880184,80.27189291383633,65.3410138248848,63.0,ours,lifelong,34,0,30,20,62.284668965730816,7.826231990475208,10,2283,a83697f5a339b3de97d9b1176b76b618d86a8ac60bc561ac38ae2aa5d3cdcc2b,136,1,231.5,463,0,0,0,10.0,1,ok,2000,20.0,28358,congestion_avoidance,0.9977011494252873,0.217,2000,435,1591,0,0,463,0,0.026516666666666668,41.0178,1455
4,lacam_official,True,20,10,1,congestion_avoidance,0,461,0,0,0,priority,461,4,0,,baseline_comparison,4,105,213,lacam_official,True,20,random_walk,51,0,106.5,astar,2160,1894,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",231.0,105,15196.817396907136,0.008415841584158416,27.841710622305982,67.89804772234274,148.92180584165587,67.45336225596529,64.0,ours,lifelong,39,0,30,20,59.933119476772845,8.004949800670143,10,2373,06c2dbaf5746727edd8d5d37a8d2391b5052d32dd25e357f6b570a5f8d8e0359,166,1,293.0,586,4,0,0,10.0,2,ok,2000,17.0,31096,congestion_avoidance,0.9978354978354979,0.2305,2000,462,1608,0,0,586,0,0.0268,55.9138,1442
4,lacam_official,True,20,10,1,congestion_avoidance,0,293,0,0,0,priority,293,1,0,,baseline_comparison,4,18,216,lacam_official,True,20,random_walk,24,0,108.0,astar,1517,1943,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",197.0,18,15175.465814070776,0.001998001998001998,37.34166981198359,66.23890784982935,286.00393591289134,66.21501706484642,61.0,ours,lifelong,20,0,20,20,40.34811567980795,6.716663890983909,10,1733,2774943125032dd2b830238ffad84b4923c99a857eeffd09037299c14f02bc5e,61,1,185.5,371,8,0,0,10.0,4,ok,2000,4.0,19401,congestion_avoidance,1.0,0.1465,2000,293,785,0,0,371,0,0.019625,74.8551,724
4,lacam_official,True,20,10,1,congestion_avoidance,0,304,0,0,0,priority,304,2,0,,baseline_comparison,4,99,218,lacam_official,True,20,random_walk,12,0,109.0,astar,1664,1900,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",237.0,99,15166.228015907109,0.01341948310139165,44.38972023536917,70.8717105263158,352.21430661643797,70.36184210526316,68.0,ours,lifelong,24,0,20,20,33.95442178007215,6.976854696404187,10,1882,2f1464035b0a2980d18ceafd9c278c252dd491eaca1f913272cb17eeb4c5d757,88,1,127.5,255,5,0,0,10.0,5,ok,2000,27.0,21390,congestion_avoidance,0.9967213114754099,0.152,2000,305,838,0,0,255,0,0.02095,89.1251,750
4,lacam_official,True,20,10,1,congestion_avoidance,0,151,0,0,0,priority,151,1,0,,baseline_comparison,4,95,239,lacam_official,True,20,random_walk,8,0,119.5,astar,814,1904,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",242.0,95,15205.79934399575,0.00099601593625498,48.879722379148006,71.43708609271523,384.9347167303513,71.10596026490066,66.0,ours,lifelong,5,0,10,20,13.800333929248152,5.782335763797164,10,1053,d7ed62732a44ea413d5e9ef84b1557f4557abbd14f449c998bc7f0eda2283536,23,1,68.5,137,6,0,0,10.0,6,ok,2000,2.0,10737,congestion_avoidance,0.993421052631579,0.0755,2000,152,195,0,0,137,0,0.00975,97.9194,172
4,lacam_official,True,20,10,1,congestion_avoidance,0,296,0,0,0,priority,296,6,0,,baseline_comparison,4,150,215,lacam_official,True,20,random_walk,26,0,107.5,astar,1573,1849,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",430.0,150,15213.699711021036,0.0009930486593843098,51.03952968888916,72.24662162162163,428.09136680457306,71.54729729729729,68.0,ours,lifelong,15,0,20,20,27.22918933723122,7.969597051851446,10,1788,189516b99d3a550c8f4d264d31562553c69287486b5ad711829da5dd690402a8,101,1,125.5,251,1,0,0,10.0,6,ok,2000,2.0,21178,congestion_avoidance,0.9966329966329966,0.148,2000,297,1213,0,0,251,0,0.030325,102.4258,1112
4,lacam_official,True,20,10,1,congestion_avoidance,0,312,0,0,0,priority,312,3,0,,baseline_comparison,4,0,215,lacam_official,True,20,random_walk,11,0,107.5,astar,1599,1903,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",239.0,0,15175.212475005537,0.010967098703888335,51.18530092330184,70.99038461538461,427.25346864872546,70.65064102564102,68.0,ours,lifelong,26,0,20,20,28.447638242505487,6.786860874854026,10,1814,b75a1b6888cf3aa577fc9e15251ea07bb4db72f8653d2c177dee02f093469064,87,1,125.5,251,4,0,0,10.0,6,ok,2000,22.0,22043,congestion_avoidance,1.0,0.156,2000,312,1086,0,0,251,0,0.02715,102.5894,999
