solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam3,random-64-64-10,20,20,2,2,complete,92.0,104.245,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,30,20,0,0,complete,472.0,490.488783,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,30,20,0,1,complete,454.0,468.600855,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,30,20,0,2,complete,408.0,423.390089,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,1,0,error,10519.0,10905.882045,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,1,1,error,10506.0,10895.734547,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,1,2,error,10547.0,10952.810687,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,2,0,error,10641.0,11124.861196,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,2,1,error,10582.0,11064.428131,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,2,2,error,10544.0,11030.168465,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam3,random-64-64-10,20,20,1,0,error,10017.0,10031.424771,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,20,20,1,1,error,10021.0,10035.72479,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,20,20,1,2,error,10027.0,10051.127632,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,40,20,1,0,complete,170.0,189.008701,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,40,20,1,1,complete,153.0,180.106522,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,40,20,1,2,complete,145.0,165.41701,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,30,20,1,0,error,10020.0,10043.442828,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,30,20,1,1,error,10025.0,10042.306797,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
